Date, Inside, Outside
2014-02-28 07:55:03 ,19.812, 5.0
2014-02-28 07:56:04 ,19.812, 5.0
2014-02-28 07:57:03 ,19.812, 5.062
2014-02-28 07:58:04 ,19.812, 5.0
2014-02-28 07:59:03 ,19.75, 5.0
2014-02-28 08:00:05 ,19.812, 5.062
2014-02-28 08:01:03 ,19.812, 5.062
2014-02-28 08:02:04 ,19.812, 4.937
2014-02-28 08:03:03 ,19.75, 5.187
2014-02-28 08:04:03 ,19.75, 5.25
2014-02-28 08:05:04 ,19.75, 5.25
2014-02-28 08:06:03 ,19.75, 5.062
2014-02-28 08:07:04 ,19.75, 5.062
2014-02-28 08:08:03 ,19.75, 5.125
2014-02-28 08:09:04 ,19.75, 4.937
2014-02-28 08:10:03 ,19.75, 5.062
2014-02-28 08:11:04 ,19.75, 5.25
2014-02-28 08:12:04 ,19.687, 5.312
2014-02-28 08:13:03 ,19.687, 5.312
2014-02-28 08:14:04 ,19.687, 5.187
2014-02-28 08:15:03 ,19.687, 5.187
2014-02-28 08:16:04 ,19.687, 5.312
2014-02-28 08:17:03 ,19.687, 5.312
2014-02-28 08:18:04 ,19.687, 5.312
2014-02-28 08:19:03 ,19.687, 5.312
2014-02-28 08:20:04 ,19.687, 5.375
2014-02-28 08:21:04 ,19.687, 5.5
2014-02-28 08:22:03 ,19.687, 5.375
2014-02-28 08:23:04 ,19.687, 5.562
2014-02-28 08:24:03 ,19.687, 5.25
2014-02-28 08:25:04 ,19.687, 5.312
2014-02-28 08:26:04 ,19.625, 5.5
2014-02-28 08:27:03 ,19.687, 5.75
2014-02-28 08:28:03 ,19.625, 5.812
2014-02-28 08:29:04 ,19.687, 5.875
2014-02-28 08:30:04 ,19.625, 5.812
2014-02-28 08:31:04 ,19.625, 5.812
2014-02-28 08:32:04 ,19.625, 5.812
2014-02-28 08:33:03 ,19.625, 5.625
2014-02-28 08:34:03 ,19.625, 5.812
2014-02-28 08:35:04 ,19.625, 5.625
2014-02-28 08:36:04 ,19.562, 5.625
2014-02-28 08:37:03 ,19.562, 5.75
2014-02-28 08:38:04 ,19.625, 5.687
2014-02-28 08:39:03 ,19.625, 5.25
2014-02-28 08:40:03 ,19.562, 5.437
2014-02-28 08:41:04 ,19.562, 5.437
2014-02-28 08:42:03 ,19.562, 5.562
2014-02-28 08:43:04 ,19.562, 5.562
2014-02-28 08:44:03 ,19.562, 5.687
2014-02-28 08:45:04 ,19.562, 5.625
2014-02-28 08:46:03 ,19.562, 5.625
2014-02-28 08:47:04 ,19.562, 5.875
2014-02-28 08:48:04 ,19.562, 5.875
2014-02-28 08:49:03 ,19.562, 5.937
2014-02-28 08:50:04 ,19.562, 5.75
2014-02-28 08:51:03 ,19.562, 5.75
2014-02-28 08:52:04 ,19.562, 5.75
2014-02-28 08:53:03 ,19.562, 5.812
2014-02-28 08:54:04 ,19.562, 5.937
2014-02-28 08:55:03 ,19.562, 5.75
2014-02-28 08:56:04 ,19.562, 5.75
2014-02-28 08:57:03 ,19.562, 5.875
2014-02-28 08:58:04 ,19.562, 6.125
2014-02-28 08:59:03 ,19.562, 6.125
2014-02-28 09:00:04 ,19.625, 6.125
2014-02-28 09:01:03 ,19.625, 6.187
2014-02-28 09:02:04 ,19.625, 6.125
2014-02-28 09:03:03 ,19.625, 6.25
2014-02-28 09:04:04 ,19.625, 6.437
2014-02-28 09:05:03 ,19.687, 6.25
2014-02-28 09:06:04 ,19.687, 6.375
2014-02-28 09:07:03 ,19.687, 6.312
2014-02-28 09:08:03 ,19.687, 6.375
2014-02-28 09:09:03 ,19.687, 6.187
2014-02-28 09:10:04 ,19.687, 6.312
2014-02-28 09:11:03 ,19.687, 6.312
2014-02-28 09:12:03 ,19.687, 6.437
2014-02-28 09:13:04 ,19.75, 6.375
2014-02-28 09:14:03 ,19.75, 6.375
2014-02-28 09:15:04 ,19.75, 6.25
2014-02-28 09:16:03 ,19.75, 6.0
2014-02-28 09:17:04 ,19.75, 6.062
2014-02-28 09:18:03 ,19.75, 5.937
2014-02-28 09:19:04 ,19.812, 5.875
2014-02-28 09:20:04 ,19.812, 6.062
2014-02-28 09:21:04 ,19.812, 6.0
2014-02-28 09:22:03 ,19.812, 6.187
2014-02-28 09:23:03 ,19.812, 6.187
2014-02-28 09:24:04 ,19.812, 6.125
2014-02-28 09:25:03 ,19.812, 6.187
2014-02-28 09:26:03 ,19.812, 6.062
2014-02-28 09:27:03 ,19.812, 5.687
2014-02-28 09:28:04 ,19.812, 5.875
2014-02-28 09:29:03 ,19.812, 6.062
2014-02-28 09:30:04 ,19.812, 5.937
2014-02-28 09:31:04 ,19.812, 6.0
2014-02-28 09:32:04 ,19.812, 5.812
2014-02-28 09:33:03 ,19.812, 6.0
2014-02-28 09:34:03 ,19.875, 6.25
2014-02-28 09:35:04 ,19.812, 6.375
2014-02-28 09:36:04 ,19.875, 6.25
2014-02-28 09:37:03 ,19.875, 6.312
2014-02-28 09:38:04 ,19.812, 6.687
2014-02-28 09:39:03 ,19.875, 6.687
2014-02-28 09:40:04 ,19.875, 6.687
2014-02-28 09:41:03 ,19.875, 6.875
2014-02-28 09:42:03 ,19.875, 6.562
2014-02-28 09:43:03 ,19.875, 6.75
2014-02-28 09:44:04 ,19.875, 6.812
2014-02-28 09:45:04 ,19.875, 6.937
2014-02-28 09:46:03 ,19.875, 7.062
2014-02-28 09:47:04 ,19.875, 7.375
2014-02-28 09:48:03 ,19.875, 6.937
2014-02-28 09:49:04 ,19.875, 6.687
2014-02-28 09:50:03 ,19.937, 6.562
2014-02-28 09:51:04 ,19.875, 6.562
2014-02-28 09:52:03 ,19.875, 6.5
2014-02-28 09:53:04 ,19.875, 6.375
2014-02-28 09:54:03 ,19.937, 6.562
2014-02-28 09:55:04 ,19.875, 6.937
2014-02-28 09:56:04 ,19.937, 6.375
2014-02-28 09:57:03 ,19.875, 6.5
2014-02-28 09:58:03 ,19.875, 6.312
2014-02-28 09:59:04 ,19.875, 6.187
2014-02-28 10:00:05 ,19.937, 6.187
2014-02-28 10:01:03 ,19.937, 6.375
2014-02-28 10:02:04 ,19.937, 6.375
2014-02-28 10:03:03 ,19.875, 6.5
2014-02-28 10:04:03 ,19.875, 6.562
2014-02-28 10:05:04 ,19.875, 6.937
2014-02-28 10:06:04 ,19.937, 7.0
2014-02-28 10:07:03 ,19.937, 7.0
2014-02-28 10:08:04 ,19.875, 7.25
2014-02-28 10:09:03 ,19.875, 7.375
2014-02-28 10:10:04 ,19.937, 7.687
2014-02-28 10:11:03 ,19.875, 7.875
2014-02-28 10:12:04 ,19.875, 7.687
2014-02-28 10:13:03 ,19.875, 7.437
2014-02-28 10:14:04 ,19.875, 7.312
2014-02-28 10:15:03 ,19.875, 6.937
2014-02-28 10:16:04 ,19.875, 6.687
2014-02-28 10:17:03 ,19.875, 6.312
2014-02-28 10:18:03 ,19.875, 6.25
2014-02-28 10:19:03 ,19.875, 6.375
2014-02-28 10:20:04 ,19.875, 6.562
2014-02-28 10:21:03 ,19.875, 6.625
2014-02-28 10:22:03 ,19.875, 6.687
2014-02-28 10:23:04 ,19.875, 6.75
2014-02-28 10:24:03 ,19.875, 7.062
2014-02-28 10:25:04 ,19.875, 7.062
2014-02-28 10:26:04 ,19.875, 7.312
2014-02-28 10:27:03 ,19.875, 7.5
2014-02-28 10:28:03 ,19.875, 7.562
2014-02-28 10:29:04 ,19.875, 7.562
2014-02-28 10:30:03 ,19.875, 7.875
2014-02-28 10:31:03 ,19.875, 7.75
2014-02-28 10:32:04 ,19.875, 7.75
2014-02-28 10:33:03 ,19.875, 8.187
2014-02-28 10:34:03 ,19.875, 7.812
2014-02-28 10:35:03 ,19.812, 7.75
2014-02-28 10:36:04 ,19.812, 7.375
2014-02-28 10:37:03 ,19.875, 7.312
2014-02-28 10:38:04 ,19.812, 7.125
2014-02-28 10:39:03 ,19.812, 7.062
2014-02-28 10:40:04 ,19.812, 7.187
2014-02-28 10:41:04 ,19.812, 7.25
2014-02-28 10:42:03 ,19.812, 7.25
2014-02-28 10:43:03 ,19.75, 7.0
2014-02-28 10:44:03 ,19.75, 6.812
2014-02-28 10:45:04 ,19.75, 7.062
2014-02-28 10:46:03 ,19.75, 7.062
2014-02-28 10:47:03 ,19.75, 7.125
2014-02-28 10:48:04 ,19.75, 7.312
2014-02-28 10:49:03 ,19.75, 7.25
2014-02-28 10:50:04 ,19.75, 7.312
2014-02-28 10:51:04 ,19.687, 7.187
2014-02-28 10:52:03 ,19.75, 7.187
2014-02-28 10:53:04 ,19.75, 7.312
2014-02-28 10:54:03 ,19.75, 7.25
2014-02-28 10:55:04 ,19.687, 7.187
2014-02-28 10:56:04 ,19.75, 7.062
2014-02-28 10:57:03 ,19.687, 6.937
2014-02-28 10:58:03 ,19.687, 7.062
2014-02-28 10:59:03 ,19.75, 7.125
2014-02-28 11:00:04 ,19.687, 7.187
2014-02-28 11:01:03 ,19.687, 7.5
2014-02-28 11:02:04 ,19.687, 7.437
2014-02-28 11:03:03 ,19.687, 7.25
2014-02-28 11:04:04 ,19.687, 6.875
2014-02-28 11:05:04 ,19.687, 6.937
2014-02-28 11:06:03 ,19.687, 7.125
2014-02-28 11:07:04 ,19.687, 7.187
2014-02-28 11:08:03 ,19.687, 7.125
2014-02-28 11:09:04 ,19.687, 7.312
2014-02-28 11:10:03 ,19.687, 7.375
2014-02-28 11:11:04 ,19.687, 7.562
2014-02-28 11:12:04 ,19.625, 7.812
2014-02-28 11:13:03 ,19.687, 8.125
2014-02-28 11:14:04 ,19.687, 7.875
2014-02-28 11:15:04 ,19.625, 7.625
2014-02-28 11:16:04 ,19.625, 7.687
2014-02-28 11:17:03 ,19.625, 7.625
2014-02-28 11:18:04 ,19.625, 7.687
2014-02-28 11:19:03 ,19.625, 7.562
2014-02-28 11:20:03 ,19.625, 7.625
2014-02-28 11:21:04 ,19.625, 7.875
2014-02-28 11:22:03 ,19.625, 8.25
2014-02-28 11:23:04 ,19.625, 8.125
2014-02-28 11:24:03 ,19.625, 8.187
2014-02-28 11:25:04 ,19.625, 8.5
2014-02-28 11:26:03 ,19.625, 8.562
2014-02-28 11:27:04 ,19.625, 8.625
2014-02-28 11:28:03 ,19.625, 8.687
2014-02-28 11:29:04 ,19.625, 8.312
2014-02-28 11:30:04 ,19.562, 8.062
2014-02-28 11:31:04 ,19.625, 8.062
2014-02-28 11:32:03 ,19.625, 8.0
2014-02-28 11:33:04 ,19.687, 7.875
2014-02-28 11:34:03 ,19.625, 7.875
2014-02-28 11:35:04 ,19.625, 7.437
2014-02-28 11:36:03 ,19.625, 7.875
2014-02-28 11:37:04 ,19.625, 7.75
2014-02-28 11:38:03 ,19.625, 7.937
2014-02-28 11:39:04 ,19.625, 8.187
2014-02-28 11:40:03 ,19.625, 7.875
2014-02-28 11:41:04 ,19.625, 7.812
2014-02-28 11:42:03 ,19.687, 8.312
2014-02-28 11:43:03 ,19.625, 8.875
2014-02-28 11:44:04 ,19.687, 8.687
2014-02-28 11:45:03 ,19.687, 8.75
2014-02-28 11:46:04 ,19.687, 8.625
2014-02-28 11:47:03 ,19.687, 8.687
2014-02-28 11:48:04 ,19.687, 8.5
2014-02-28 11:49:03 ,19.687, 8.812
2014-02-28 11:50:04 ,19.75, 9.437
2014-02-28 11:51:04 ,19.75, 9.5
2014-02-28 11:52:03 ,19.75, 8.937
2014-02-28 11:53:04 ,19.75, 9.687
2014-02-28 11:54:03 ,19.812, 10.312
2014-02-28 11:55:04 ,19.812, 10.0
2014-02-28 11:56:03 ,19.812, 9.812
2014-02-28 11:57:03 ,19.812, 9.25
2014-02-28 11:58:04 ,19.812, 9.812
2014-02-28 11:59:03 ,19.812, 10.25
2014-02-28 12:00:04 ,19.875, 9.875
2014-02-28 12:01:04 ,19.875, 9.875
2014-02-28 12:02:03 ,19.875, 10.0
2014-02-28 12:03:03 ,19.875, 10.187
2014-02-28 12:04:04 ,19.875, 10.125
2014-02-28 12:05:04 ,19.875, 10.125
2014-02-28 12:06:03 ,19.875, 10.437
2014-02-28 12:07:04 ,19.937, 10.375
2014-02-28 12:08:04 ,19.937, 10.125
2014-02-28 12:09:03 ,19.875, 10.312
2014-02-28 12:10:04 ,19.875, 10.25
2014-02-28 12:11:04 ,19.937, 9.937
2014-02-28 12:12:03 ,19.937, 9.937
2014-02-28 12:13:04 ,19.937, 10.25
2014-02-28 12:14:03 ,19.937, 9.312
2014-02-28 12:15:04 ,19.937, 10.375
2014-02-28 12:16:04 ,19.937, 10.687
2014-02-28 12:17:03 ,19.937, 10.312
2014-02-28 12:18:04 ,19.937, 10.437
2014-02-28 12:19:04 ,19.937, 10.312
2014-02-28 12:20:03 ,19.937, 9.937
2014-02-28 12:21:04 ,19.937, 10.062
2014-02-28 12:22:03 ,20.0, 10.25
2014-02-28 12:23:04 ,19.937, 10.687
2014-02-28 12:24:03 ,20.0, 9.937
2014-02-28 12:25:04 ,20.0, 10.312
2014-02-28 12:26:03 ,20.0, 10.375
2014-02-28 12:27:04 ,20.0, 10.437
2014-02-28 12:28:03 ,20.0, 9.687
2014-02-28 12:29:03 ,20.0, 9.812
2014-02-28 12:30:03 ,20.0, 9.875
2014-02-28 12:31:04 ,20.0, 10.0
2014-02-28 12:32:03 ,20.0, 9.625
2014-02-28 12:33:04 ,20.0, 9.312
2014-02-28 12:34:03 ,20.0, 9.375
2014-02-28 12:35:04 ,20.0, 9.375
2014-02-28 12:36:03 ,19.937, 9.187
2014-02-28 12:37:03 ,20.0, 9.125
2014-02-28 12:38:04 ,19.937, 8.687
2014-02-28 12:39:03 ,19.937, 8.812
2014-02-28 12:40:05 ,20.0, 8.687
2014-02-28 12:41:04 ,20.0, 8.875
2014-02-28 12:42:03 ,19.937, 8.625
2014-02-28 12:43:04 ,19.937, 8.812
2014-02-28 12:44:03 ,19.937, 8.812
2014-02-28 12:45:04 ,19.937, 9.0
2014-02-28 12:46:03 ,19.937, 8.687
2014-02-28 12:47:04 ,19.937, 8.5
2014-02-28 12:48:03 ,19.937, 8.687
2014-02-28 12:49:03 ,19.937, 8.562
2014-02-28 12:50:04 ,19.937, 8.5
2014-02-28 12:51:03 ,19.937, 8.75
2014-02-28 12:52:04 ,19.875, 8.375
2014-02-28 12:53:03 ,19.875, 8.687
2014-02-28 12:54:03 ,19.937, 8.687
2014-02-28 12:55:04 ,19.875, 8.562
2014-02-28 12:56:03 ,19.875, 8.875
2014-02-28 12:57:04 ,19.875, 9.125
2014-02-28 12:58:03 ,19.875, 9.812
2014-02-28 12:59:04 ,19.875, 9.5
2014-02-28 13:00:04 ,19.875, 9.687
2014-02-28 13:01:03 ,19.875, 9.25
2014-02-28 13:02:04 ,19.875, 9.25
2014-02-28 13:03:03 ,19.812, 9.062
2014-02-28 13:04:03 ,19.812, 9.562
2014-02-28 13:05:04 ,19.812, 9.437
2014-02-28 13:06:03 ,19.812, 10.25
2014-02-28 13:07:04 ,19.812, 10.687
2014-02-28 13:08:03 ,19.812, 10.312
2014-02-28 13:09:04 ,19.812, 10.375
2014-02-28 13:10:04 ,19.812, 10.187
2014-02-28 13:11:03 ,19.812, 10.25
2014-02-28 13:12:04 ,19.812, 10.375
2014-02-28 13:13:03 ,19.812, 10.75
2014-02-28 13:14:04 ,19.812, 11.375
2014-02-28 13:15:04 ,19.812, 11.25
2014-02-28 13:16:03 ,19.75, 11.062
2014-02-28 13:17:04 ,19.812, 11.25
2014-02-28 13:18:03 ,19.75, 10.875
2014-02-28 13:19:03 ,19.812, 10.687
2014-02-28 13:20:04 ,19.812, 11.125
2014-02-28 13:21:03 ,19.75, 11.0
2014-02-28 13:22:03 ,19.75, 11.25
2014-02-28 13:23:04 ,19.75, 11.5
2014-02-28 13:24:03 ,19.812, 12.125
2014-02-28 13:25:04 ,19.812, 11.625
2014-02-28 13:26:04 ,19.812, 11.562
2014-02-28 13:27:03 ,19.812, 12.437
2014-02-28 13:28:04 ,19.812, 10.625
2014-02-28 13:29:03 ,19.812, 10.312
2014-02-28 13:30:04 ,19.75, 10.125
2014-02-28 13:31:03 ,19.75, 10.25
2014-02-28 13:32:04 ,19.75, 10.937
2014-02-28 13:33:04 ,19.812, 11.0
2014-02-28 13:34:03 ,19.75, 11.25
2014-02-28 13:35:04 ,19.812, 11.75
2014-02-28 13:36:03 ,19.812, 11.0
2014-02-28 13:37:03 ,19.75, 11.187
2014-02-28 13:38:04 ,19.75, 10.75
2014-02-28 13:39:03 ,19.75, 10.375
2014-02-28 13:40:04 ,19.75, 11.375
2014-02-28 13:41:03 ,19.75, 12.312
2014-02-28 13:42:04 ,19.75, 12.812
2014-02-28 13:43:03 ,19.75, 12.687
2014-02-28 13:44:05 ,19.75, 11.875
2014-02-28 13:45:03 ,19.75, 10.75
2014-02-28 13:46:04 ,19.75, 10.062
2014-02-28 13:47:03 ,19.75, 10.312
2014-02-28 13:48:03 ,19.75, 10.437
2014-02-28 13:49:04 ,19.75, 10.0
2014-02-28 13:50:04 ,19.75, 10.187
2014-02-28 13:51:03 ,19.75, 9.875
2014-02-28 13:52:04 ,19.75, 9.625
2014-02-28 13:53:03 ,19.75, 9.687
2014-02-28 13:54:03 ,19.687, 9.687
2014-02-28 13:55:04 ,19.687, 9.625
2014-02-28 13:56:03 ,19.687, 9.875
2014-02-28 13:57:03 ,19.687, 9.937
2014-02-28 13:58:04 ,19.687, 9.875
2014-02-28 13:59:03 ,19.687, 9.875
2014-02-28 14:00:04 ,19.687, 9.937
2014-02-28 14:01:04 ,19.687, 9.812
2014-02-28 14:02:03 ,19.687, 9.375
2014-02-28 14:03:03 ,19.687, 9.625
2014-02-28 14:04:04 ,19.625, 9.25
2014-02-28 14:05:06 ,19.687, 9.5
2014-02-28 14:06:03 ,19.625, 9.625
2014-02-28 14:07:03 ,19.625, 9.5
2014-02-28 14:08:04 ,19.625, 9.312
2014-02-28 14:09:03 ,19.625, 9.375
2014-02-28 14:10:04 ,19.625, 9.5
2014-02-28 14:11:04 ,19.625, 9.375
2014-02-28 14:12:04 ,19.625, 8.937
2014-02-28 14:13:03 ,19.625, 8.937
2014-02-28 14:14:04 ,19.562, 8.75
2014-02-28 14:15:04 ,19.562, 8.937
2014-02-28 14:16:03 ,19.625, 8.937
2014-02-28 14:17:04 ,19.562, 9.062
2014-02-28 14:18:03 ,19.562, 9.187
2014-02-28 14:19:04 ,19.562, 9.375
2014-02-28 14:20:04 ,19.562, 9.062
2014-02-28 14:21:03 ,19.562, 9.187
2014-02-28 14:22:03 ,19.562, 9.0
2014-02-28 14:23:04 ,19.562, 9.187
2014-02-28 14:24:03 ,19.562, 9.125
2014-02-28 14:25:04 ,19.562, 9.375
2014-02-28 14:26:03 ,19.562, 9.375
2014-02-28 14:27:04 ,19.562, 9.125
2014-02-28 14:28:03 ,19.5, 9.125
2014-02-28 14:29:04 ,19.562, 9.062
2014-02-28 14:30:04 ,19.562, 9.25
2014-02-28 14:31:04 ,19.562, 9.187
2014-02-28 14:32:03 ,19.562, 9.062
2014-02-28 14:33:03 ,19.562, 9.125
2014-02-28 14:34:04 ,19.562, 9.125
2014-02-28 14:35:03 ,19.562, 8.937
2014-02-28 14:36:04 ,19.562, 9.0
2014-02-28 14:37:03 ,19.562, 9.0
2014-02-28 14:38:03 ,19.562, 8.937
2014-02-28 14:39:03 ,19.562, 8.75
2014-02-28 14:40:04 ,19.625, 8.812
2014-02-28 14:41:04 ,19.625, 8.875
2014-02-28 14:42:03 ,19.625, 9.125
2014-02-28 14:43:04 ,19.625, 9.375
2014-02-28 14:44:03 ,19.625, 9.5
2014-02-28 14:45:04 ,19.625, 9.437
2014-02-28 14:46:04 ,19.625, 9.625
2014-02-28 14:47:03 ,19.625, 9.812
2014-02-28 14:48:03 ,19.687, 10.062
2014-02-28 14:49:04 ,19.687, 10.25
2014-02-28 14:50:04 ,19.687, 10.875
2014-02-28 14:51:04 ,19.687, 11.312
2014-02-28 14:52:03 ,19.687, 11.5
2014-02-28 14:53:04 ,19.687, 11.687
2014-02-28 14:54:03 ,19.687, 11.687
2014-02-28 14:55:04 ,19.75, 11.375
2014-02-28 14:56:04 ,19.75, 11.0
2014-02-28 14:57:03 ,19.75, 11.562
2014-02-28 14:58:04 ,19.75, 11.812
2014-02-28 14:59:03 ,19.75, 12.0
2014-02-28 15:00:04 ,19.812, 11.875
2014-02-28 15:01:03 ,19.812, 12.187
2014-02-28 15:02:04 ,19.812, 12.312
2014-02-28 15:03:03 ,19.812, 12.375
2014-02-28 15:04:04 ,19.812, 12.312
2014-02-28 15:05:03 ,19.875, 11.875
2014-02-28 15:06:04 ,19.812, 11.5
2014-02-28 15:07:03 ,19.812, 11.437
2014-02-28 15:08:03 ,19.875, 11.937
2014-02-28 15:09:03 ,19.875, 11.75
2014-02-28 15:10:04 ,19.812, 11.25
2014-02-28 15:11:03 ,19.875, 11.25
2014-02-28 15:12:04 ,19.875, 11.312
2014-02-28 15:13:03 ,19.875, 11.562
2014-02-28 15:14:04 ,19.875, 11.312
2014-02-28 15:15:03 ,19.875, 11.562
2014-02-28 15:16:03 ,19.875, 11.312
2014-02-28 15:17:03 ,19.875, 11.625
2014-02-28 15:18:04 ,19.875, 11.312
2014-02-28 15:19:03 ,19.875, 11.25
2014-02-28 15:20:04 ,19.875, 10.812
2014-02-28 15:21:04 ,19.875, 10.562
2014-02-28 15:22:03 ,19.875, 10.812
2014-02-28 15:23:03 ,19.875, 10.875
2014-02-28 15:24:04 ,19.937, 10.687
2014-02-28 15:25:03 ,19.937, 11.125
2014-02-28 15:26:03 ,19.875, 11.25
2014-02-28 15:27:03 ,19.937, 11.562
2014-02-28 15:28:04 ,19.937, 11.375
2014-02-28 15:29:03 ,19.937, 11.312
2014-02-28 15:30:03 ,19.937, 12.062
2014-02-28 15:31:04 ,19.937, 11.625
2014-02-28 15:32:03 ,19.937, 11.562
2014-02-28 15:33:04 ,19.875, 12.062
2014-02-28 15:34:03 ,19.875, 12.0
2014-02-28 15:35:04 ,19.875, 11.937
2014-02-28 15:36:04 ,19.875, 11.5
2014-02-28 15:37:03 ,19.875, 11.687
2014-02-28 15:38:04 ,19.875, 11.437
2014-02-28 15:39:03 ,19.875, 11.312
2014-02-28 15:40:04 ,19.875, 11.375
2014-02-28 15:41:04 ,19.875, 11.437
2014-02-28 15:42:03 ,19.875, 11.437
2014-02-28 15:43:04 ,19.875, 11.812
2014-02-28 15:44:04 ,19.875, 11.437
2014-02-28 15:45:04 ,19.875, 11.375
2014-02-28 15:46:04 ,19.875, 12.062
2014-02-28 15:47:03 ,19.875, 12.0
2014-02-28 15:48:04 ,19.937, 15.875
2014-02-28 15:49:04 ,19.937, 17.812
2014-02-28 15:50:03 ,20.0, 17.937
2014-02-28 15:51:04 ,20.0, 16.062
2014-02-28 15:52:03 ,19.937, 16.0
2014-02-28 15:53:04 ,20.062, 17.062
2014-02-28 15:54:03 ,20.062, 18.0
2014-02-28 15:55:04 ,20.062, 17.625
2014-02-28 15:56:03 ,20.062, 16.937
2014-02-28 15:57:04 ,20.062, 18.312
2014-02-28 15:58:04 ,20.125, 19.25
2014-02-28 15:59:03 ,20.187, 18.5
2014-02-28 16:00:04 ,20.187, 19.25
2014-02-28 16:01:03 ,20.187, 19.375
2014-02-28 16:02:04 ,20.25, 19.062
2014-02-28 16:03:03 ,20.25, 19.687
2014-02-28 16:04:04 ,20.312, 19.25
2014-02-28 16:05:03 ,20.312, 19.25
2014-02-28 16:06:04 ,20.312, 15.875
2014-02-28 16:07:04 ,20.312, 13.75
2014-02-28 16:08:03 ,20.25, 12.75
2014-02-28 16:09:04 ,20.25, 12.0
2014-02-28 16:10:04 ,20.375, 11.5
2014-02-28 16:11:04 ,20.312, 11.187
2014-02-28 16:12:03 ,20.375, 11.062
2014-02-28 16:13:04 ,20.312, 10.812
2014-02-28 16:14:03 ,20.312, 10.437
2014-02-28 16:15:04 ,20.25, 10.062
2014-02-28 16:16:04 ,20.312, 10.375
2014-02-28 16:17:04 ,20.25, 10.125
2014-02-28 16:18:03 ,20.312, 10.187
2014-02-28 16:19:04 ,20.312, 10.187
2014-02-28 16:20:03 ,20.312, 10.062
2014-02-28 16:21:03 ,20.312, 10.25
2014-02-28 16:22:04 ,20.375, 11.562
2014-02-28 16:23:04 ,20.437, 14.812
2014-02-28 16:24:03 ,20.437, 12.812
2014-02-28 16:25:05 ,20.375, 11.937
2014-02-28 16:26:04 ,20.375, 11.187
2014-02-28 16:27:03 ,20.375, 11.187
2014-02-28 16:28:03 ,20.375, 11.312
2014-02-28 16:29:04 ,20.375, 11.187
2014-02-28 16:30:04 ,20.312, 11.062
2014-02-28 16:31:03 ,20.312, 11.25
2014-02-28 16:32:03 ,20.312, 11.125
2014-02-28 16:33:04 ,20.25, 10.875
2014-02-28 16:34:03 ,20.25, 11.0
2014-02-28 16:35:04 ,20.25, 11.187
2014-02-28 16:36:04 ,20.25, 11.062
2014-02-28 16:37:03 ,20.375, 10.75
2014-02-28 16:38:04 ,20.312, 10.687
2014-02-28 16:39:04 ,20.25, 10.562
2014-02-28 16:40:03 ,20.25, 10.812
2014-02-28 16:41:04 ,20.25, 10.562
2014-02-28 16:42:03 ,20.25, 10.625
2014-02-28 16:43:03 ,20.187, 10.812
2014-02-28 16:44:04 ,20.125, 10.875
2014-02-28 16:45:04 ,20.187, 10.937
2014-02-28 16:46:04 ,20.125, 10.687
2014-02-28 16:47:03 ,20.125, 10.312
2014-02-28 16:48:03 ,20.125, 10.375
2014-02-28 16:49:04 ,20.125, 10.375
2014-02-28 16:50:04 ,20.062, 10.312
2014-02-28 16:51:03 ,20.062, 10.375
2014-02-28 16:52:03 ,20.062, 10.437
2014-02-28 16:53:03 ,20.062, 10.437
2014-02-28 16:54:04 ,20.062, 10.312
2014-02-28 16:55:04 ,20.062, 10.312
2014-02-28 16:56:03 ,20.0, 10.25
2014-02-28 16:57:04 ,20.0, 10.187
2014-02-28 16:58:03 ,20.0, 10.062
2014-02-28 16:59:04 ,20.0, 10.0
2014-02-28 17:00:05 ,20.0, 10.125
2014-02-28 17:01:03 ,20.0, 10.0
2014-02-28 17:02:04 ,20.0, 10.0
2014-02-28 17:03:03 ,20.0, 10.25
2014-02-28 17:04:03 ,19.937, 10.125
2014-02-28 17:05:03 ,20.0, 9.75
2014-02-28 17:06:04 ,19.937, 9.812
2014-02-28 17:07:04 ,19.937, 9.687
2014-02-28 17:08:03 ,19.937, 9.687
2014-02-28 17:09:04 ,19.937, 9.687
2014-02-28 17:10:04 ,19.937, 9.625
2014-02-28 17:11:03 ,19.875, 9.5
2014-02-28 17:12:03 ,19.937, 9.5
2014-02-28 17:13:03 ,19.875, 9.437
2014-02-28 17:14:03 ,19.875, 9.5
2014-02-28 17:15:04 ,19.875, 9.437
2014-02-28 17:16:03 ,19.875, 9.437
2014-02-28 17:17:04 ,19.875, 9.375
2014-02-28 17:18:03 ,19.812, 9.312
2014-02-28 17:19:04 ,19.875, 9.187
2014-02-28 17:20:03 ,19.812, 9.062
2014-02-28 17:21:04 ,19.812, 9.0
2014-02-28 17:22:04 ,19.812, 8.812
2014-02-28 17:23:03 ,19.812, 8.687
2014-02-28 17:24:04 ,19.812, 8.812
2014-02-28 17:25:03 ,19.812, 8.812
2014-02-28 17:26:04 ,19.812, 8.75
2014-02-28 17:27:03 ,19.875, 8.437
2014-02-28 17:28:04 ,19.875, 8.375
2014-02-28 17:29:03 ,19.875, 8.312
2014-02-28 17:30:04 ,20.0, 8.5
2014-02-28 17:31:04 ,20.062, 8.5
2014-02-28 17:32:04 ,20.062, 8.562
2014-02-28 17:33:03 ,20.125, 8.562
2014-02-28 17:34:04 ,20.187, 8.562
2014-02-28 17:35:03 ,20.125, 8.562
2014-02-28 17:36:04 ,20.125, 8.5
